Site_ID|Name|WGS84_Lat|WGS84_Lon|Commod_gp|Src_Rec_No|Record_tp|Country|State|Ref_no
12147865|Maulabhanj|20.91|85.70|Cr|15_25|Occurrence|India|Orissa|67
12147866|T. Kanakshya-nagar|21.01|85.75|Cr|15_26|III|India|Orissa|67
12147867|Sengara & Bangar|21.00|85.68|Cr|15_33|III|India|Orissa|67
12147868|Baula-Nausahi Phuljhari area|21.26|86.16|Cr, Ni, Co|15_33|II|India|Orissa|67
12147869|Bangar|21.26|86.31|Cr|15_21|III|India|Orissa|67
12147870|Phulijorha|21.27|86.31|Cr|15_29|III|India|Orissa|67
12147871|Karappadi-Solavamur-Malanaya-Kru|11.40|77.15|Cr|22_30|Occurrence|India|Tamil Nadu|67
12147872|Illupalli-Suryapalli/Namkhal-Tiruchanyodu|11.23|77.95|Cr|22_31|Occurrence|India|Tamil Nadu|67
12147874|Kaliapani|21.05|85.78|Co, Cr, Ni|15_2|Unknown|India|Orissa|67
12147875|Sarubil|21.06|85.80|Co, Cr, Ni|15_3|Unknown|India|Orissa|67
12147876|Naushahi|21.25|86.30|Co, Ni, Cr|15_4|Unknown|India|Orissa|67
12147879|Kalimati-Bichaburu|21.25|85.75|Ni, Cr, Co|15_1|II|India|Bihar|67
12147880|Pokhpur|25.86|94.95|Ni, Cr|11_8|Occurrence|India|Nagaland|67
12147881|Kaliapani|21.05|85.78|Ni, Cr, Co|15_2|I|India|Orissa|67
12147882|Kansa Sector|21.06|85.85|Ni, Cr|15_3|II|India|Orissa|67
12147883|Tisco Sector|21.01|85.76|Ni, Cr|15_4|I|India|Orissa|67
12147884|Kumardah Sarubil|21.06|85.80|Ni, Cr, Co|15_5|III|India|Orissa|67
12147885|Nausahi|21.28|86.31|Ni, Cr, Co|15_7|II|India|Orissa|67
12147886|Simlipal / Gurguria|21.88|85.25|Ni, Co|15_6|II|India|Orissa|67
12147906|Makar-Ruz|66.90|65.33|Cr|537|Small deposit|Russia||68
12147907|Zapadnoe (Makarruz ore group)|66.84|65.20|Cr|539|Small deposit|Russia||68
12147908|Ray-Iz (Centralnoe)|66.81|65.27|Cr|541|Medium deposit|Russia||68
12147909|Yugo-Zapadnoe I, II, III|66.78|65.11|Cr|542|Small deposit|Russia||68
12147912|Levopaier|66.69|64.54|Cr|550|Medium deposit|Russia||68
12147913|Lekhoilinskoe|66.67|64.45|Cr|551|Small deposit|Russia||68
12147914|Levopaier|66.63|64.45|Cr|552|Small deposit|Russia||68
12147915|Levoketchpel|66.67|64.04|Cr|554|Small deposit|Russia||68
12147917|Ketch-Pel|66.63|63.96|Cr|560|Small deposit|Russia||68
12147918|Piatyretchenskoe|66.54|64.43|Cu, Co, Ni; Pt, Pd|563|Small deposit|Russia||68
12147919|Levopaier|66.54|64.08|Cu, Co, Ni; Pt, Pd, Os, Bi|564|Small deposit|Russia||68
12147920|Khoilinskoe|66.57|63.72|Cr; Pt, Au|571|Small deposit|Russia||68
12147921|Kershorskoe|66.36|63.62|Cr; Pt, Au|575|Small deposit|Russia||68
12147924|Pogurei South|66.13|63.26|Cr|586|Small deposit|Russia||68
12147938|Talbei|67.41|67.53|Fe; Mn, Cr, Ti|751|Small deposit|Russia||68
12147939|Otdelnoe|67.40|67.78|Fe; Co, Zn, Cr, Cu|754|Small deposit|Russia||68
12148040|Serovskoe|59.69|60.40|Ni, Co|1536|Large deposit|Russia||68
12148042|Kolski rudnik|59.62|60.61|Cr|1538|Small deposit|Russia||68
12148045|Usteiskie mine|59.84|60.36|Cr|1542|Small deposit|Russia||68
12148049|Saranovskoe Glavnoe|58.51|58.74|Cr|1587|Large deposit|Russia||68
12148060|Volkovskoe|58.18|59.83|Cu, Fe, V; apatite, Ti, Pd,|1617|Large deposit|Russia||68
12148068|Petrovskoe|58.26|60.23|Cr|1637|Small deposit|Russia||68
12148075|Sakharevskoe|57.50|61.51|Ni, Co|1669|Small deposit|Russia||68
12148077|Pokrovskoe|57.35|61.45|Ni, Co|1672|Small deposit|Russia||68
12148078|Lipovskoe|57.40|61.11|Ni, Co|1673|Medium deposit|Russia||68
12148079|Tolchingorskoe|57.48|61.29|Ni, Co|1674|Small deposit|Russia||68
12148081|Susanskoe|57.76|61.34|Ni, Co|1679|Small deposit|Russia||68
12148087|Kozlovsko-Samokhvalovskoe|56.61|61.10|Cr|1701|Small deposit|Russia||68
12148097|Kungur|56.62|60.14|Ni, Co|1714|Small deposit|Russia||68
12148100|Novo-Ivanovskoe|56.45|60.21|Ni, Co|1717|Medium deposit|Russia||68
12148104|Nikolskoe|56.27|60.87|Cr; Co, Ni|1721|Small deposit|Russia||68
12148105|Sinarskoe|56.11|60.40|Ni, Co|1722|Small deposit|Russia||68
12148107|Cheremshanskoe|56.14|60.33|Ni, Co|1724|Large deposit|Russia||68
12148108|Severnoe|56.19|60.26|Ni, Co|1725|Medium deposit|Russia||68
12148109|Volchjegorskoe|56.08|60.28|Cr|1726|Small deposit|Russia||68
12148110|Krestovsko-Tyulenevskoe|56.03|60.28|Ni, Co|1727|Small deposit|Russia||68
12148117|Gologorskoe|56.88|60.05|Cr|1749|Small deposit|Russia||68
12148121|Pyshminsko-Klyuchevskoe|56.98|60.59|Cu; Co, Au, Ag, Pt|1764|Small deposit|Russia||68
12148124|Yelizavetinskoe|56.73|60.65|Ni, Co|1769|Small deposit|Russia||68
12148146|Solovyeva Gora|57.67|59.65|Pt|1810|Small deposit|Russia||68
12148155|Saranovskoe South|58.52|58.74|Cr|1841|Medium deposit|Russia||68
12148174|Kaparulin|57.35|61.45|Ni, Co|1869|Small deposit|Russia||68
12148179|Novo-Ivanovskoe|56.19|60.26|Ni, Co|1877|Small deposit|Russia||68
12148180|Rogozhinskoe|56.18|60.26|Ni, Co|1878|Small deposit|Russia||68
12148181|Chernoozerskoe|56.11|60.40|Ni, Co|1879|Small deposit|Russia||68
12148183|Revdin|56.61|61.10|Cr|1881|Small deposit|Russia||68
12148184|Pervomai|56.61|61.10|Cr|1882|Small deposit|Russia||68
12148237|Katav|54.84|58.02|bauxite; V, Cr, Fe, Ti|2047|Small deposit|Russia||68
12148267|Atestin|54.84|59.75|Cr|2079|Small deposit|Russia||68
12148272|Simski Otval|55.12|60.11|Cr|2086|Small deposit|Russia||68
12148298|Krasovskoe|54.61|59.60|Cr|2130|Small deposit|Russia||68
12148305|Kalkanovskoe II|54.40|59.34|Cr|2148|Small deposit|Russia||68
12148350|Chernaya rechka I, II, III|53.60|57.87|Cr|2209|Small deposit|Russia||68
12148353|Aq-Bura|53.51|57.97|Cr|2212|Small deposit|Russia||68
12148354|Aq-Biik|53.71|58.15|Cr|2213|Small deposit|Russia||68
12148355|Levousyan|53.68|57.93|Cr|2214|Small deposit|Russia||68
12148356|Saranchaevskoe|53.54|58.03|Cr|2215|Small deposit|Russia||68
12148360|Asyu II|53.35|57.68|Cr|2221|Small deposit|Russia||68
12148361|Bolshoi Apshak I, II, III|53.39|57.69|Cr|2222|Small deposit|Russia||68
12148362|Saptarat I, II, III|53.37|57.73|Cr|2224|Small deposit|Russia||68
12148363|Imeni Menzhinskogo|53.35|57.78|Cr|2225|Small deposit|Russia||68
12148364|Sargaya|53.37|57.87|Cr|2226|Small deposit|Russia||68
12148365|Danilov Log|53.45|57.91|Cr|2227|Small deposit|Russia||68
12148366|Komintern|53.46|57.83|Cr|2228|Small deposit|Russia||68
12148368|Malobashartov|53.31|57.70|Cr|2232|Small deposit|Russia||68
12148374|Sunar-Uzyak|53.00|58.52|Cu, Ni; Co, Au|2241|Small deposit|Russia||68
12148383|Shigaevo|53.79|58.19|Cr|2252|Small deposit|Russia||68
12148410|Novotemir|53.68|60.24|Ni; Co|2294|Medium deposit|Russia||68
12148413|Tatishchevskoe|53.40|60.42|Cr|2298|Small deposit|Russia||68
12148439|Verbluzhegorskoe|53.01|60.52|Cr|2332|Small deposit|Russia||68
12148441|Goginskoe|52.71|60.53|Cr|2334|Small deposit|Russia||68
12148444|Katsbakhskoe II|52.98|59.72|Cr|2338|Small deposit|Russia||68
12148445|Sarym-Sakly|53.01|59.59|Cr|2339|Small deposit|Russia||68
12148448|Amambai I-VII|52.78|59.53|Cr|2343|Small deposit|Russia||68
12148487|Novo-Aidyrly|52.03|59.83|Ni|2394|Small deposit|Russia||68
12148488|Staro-Aidyrly|52.01|59.76|Ni, Co|2395|Medium deposit|Russia||68
12148493|Gulin|52.61|60.34|Ni|2402|Small deposit|Russia||68
12148500|Zhetygara|52.14|61.25|Ni, Co|2413|Small deposit|Kazakhstan||68
12148535|Bashart Bolshoi|53.37|57.73|Cr|2464|Small deposit|Russia||68
12148556|Novopetropavlovskoe|51.60|58.21|Fe; Cr, Ni|3019|Small deposit|Russia||68
12148557|Tuyatash|51.54|58.05|Ni, Co; Fe|3020|Small deposit|Russia||68
12148558|Novokievskoe|51.50|58.10|Fe; Cr, Ni, Co|3021|Small deposit|Russia||68
12148559|Novokievskoe East|51.48|58.20|Ni, Co, Fe; Cr, Ti|3024|Small deposit|Russia||68
12148560|Zakharovskoe|51.48|58.18|Ni, Co, Fe|3025|Small deposit|Russia||68
12148561|Promezhutochnoe, Dyurt-Kel-Tyube|51.48|58.16|Ni, Co, Fe|3026|Small deposit|Russia||68
12148562|105 Karyer|51.45|58.17|Ni, Co, Cu; Pt, Pd|3027|Small deposit|Russia||68
12148563|Usha-Uzboy|51.40|58.09|Ni, Co|3028|Small deposit|Russia||68
12148564|Khalilovskoe|51.43|58.13|Cr, Fe; Ni, Co|3029|Small deposit|Russia||68
12148567|Kalashnikovskoe|51.35|57.63|Cr|3037|Small deposit|Russia||68
12148569|Aiderbak|51.37|58.04|Ni, Co|3041|Medium deposit|Russia||68
12148571|Aqkerman|51.23|58.31|Ni, Co|3046|Small deposit|Russia||68
12148572|Staro-Aqkerman|51.18|58.18|Ni|3047|Small deposit|Russia||68
12148573|Malokhalilovskoe|51.39|58.17|Fe, Cr, Ni; Co, Ti|3054|Small deposit|Russia||68
12148597|Kairaktinskoe|51.27|60.19|Ni, Co|3125|Medium deposit|Russia||68
12148598|Kairaktinskoe|51.25|60.18|Cr|3126|Small deposit|Russia||68
12148599|Krasnoyarskoe|51.36|60.11|Ni, Co|3127|Medium deposit|Russia||68
12148602|Podol'skoe West|51.72|60.38|Ni, Co|3139|Small deposit|Russia||68
12148603|Tasybaevskoe South|51.77|60.48|Ni, Co|3143|Small deposit|Russia||68
12148604|Tasybaevskoe|51.83|60.48|Ni, Co|3146|Small deposit|Kazakhstan||68
12148606|Bersuat|51.94|60.15|Cr|3148|Small deposit|Kazakhstan||68
12148610|Bersuat-I|51.93|60.15|Ni, Co|3152|Small deposit|Kazakhstan||68
12148614|Shevchenkovskoe|51.90|60.93|Ni, Co|3159|Large deposit|Kazakhstan||68
12148615|Kundybai|51.73|60.71|Ni, Co|3164|Small deposit|Kazakhstan||68
12148621|Aqkargin|51.28|61.18|Ni, Co|3175|Medium deposit|Russia||68
12148625|Aqkarga|51.35|61.13|Cr|3187|Small deposit|Russia||68
12148655|Buruktal|50.85|60.80|Ni, Co, Fe|3301|Large deposit|Russia||68
12148667|Aphanas'evskoe|50.86|60.00|Ni, Co|3334|Large deposit|Russia||68
12148680|Aqkerman, Staro-Aqkerman|51.22|58.21|Ni, Co|3382|Medium deposit|Russia||68
12148681|Aitpai|50.81|58.13|Ni|3386|Small deposit|Kazakhstan||68
12148682|Zavodskoe (Zavod 576)|50.79|58.15|Ni, Co|3389|Small deposit|Kazakhstan||68
12148683|Rozhdestvenskoe North|50.77|58.17|Ni, Co|3390|Medium deposit|Kazakhstan||68
12148684|Rozhdestvenskoe|50.76|58.09|Ni, Co|3391|Small deposit|Kazakhstan||68
12148686|Buranovskoe|50.74|58.17|Ni, Co|3395|Medium deposit|Kazakhstan||68
12148687|Novo-Sazdin|50.72|58.14|Ni, Co|3396|Medium deposit|Kazakhstan||68
12148688|Novoburanovskoe|50.72|58.18|Ni, Co|3397|Large deposit|Kazakhstan||68
12148689|Budenovskoe|50.67|58.19|Ni, Co|3398|Medium deposit|Kazakhstan||68
12148690|Dzhusaly|50.66|58.21|Ni|3399|Medium deposit|Kazakhstan||68
12148691|Shaganshin|50.64|58.11|Ni, Co|3400|Small deposit|Kazakhstan||68
12148692|Kamenny Kobchik|50.66|58.13|Ni, Co|3403|Small deposit|Kazakhstan||68
12148695|Novo-Taiketken|50.59|58.05|Ni, Co|3425|Large deposit|Kazakhstan||68
12148696|Oktyabrskoe|50.56|58.05|Ni, Co|3426|Large deposit|Kazakhstan||68
12148697|Staro-Taiketken|50.57|58.07|Ni|3427|Small deposit|Kazakhstan||68
12148698|Novobatamshinskoe|50.52|58.29|Ni, Co|3429|Small deposit|Kazakhstan||68
12148699|Tygashasai|50.36|58.29|Ni, Co|3430|Small deposit|Kazakhstan||68
12148700|Shandashin|50.37|58.22|Ni, Co; Fe|3431|Small deposit|Kazakhstan||68
12148701|Tretye Shandashin|50.37|58.18|Ni, Co|3432|Small deposit|Kazakhstan||68
12148702|Shilikty|50.42|58.24|Ni|3433|Medium deposit|Kazakhstan||68
12148703|Besquduk|50.41|58.28|Ni|3434|Small deposit|Kazakhstan||68
12148704|Batamshninskoe|50.54|58.25|Ni, Co|3436|Large deposit|Kazakhstan||68
12148705|Kempirsai East|50.58|58.27|Ni, Co; Fe|3437|Medium deposit|Kazakhstan||68
12148706|Promezhutochnoe|50.50|58.31|Ni, Co|3438|Medium deposit|Kazakhstan||68
12148707|Novoqaragachtinskoe|50.48|58.36|Ni, Co|3440|Medium deposit|Kazakhstan||68
12148708|Chugaev|50.64|58.21|Ni, Co|3442|Medium deposit|Kazakhstan||68
12148710|Shcherbakovskoe|50.39|58.38|Ni, Co|3444|Large deposit|Kazakhstan||68
12148711|Geophizicheskoe XI|50.41|58.51|Cr; Fe, Ni, Cu|3446|Small deposit|Kazakhstan||68
12148712|Alexandrovskoe, Vkraplennoe|50.39|58.50|Cr; Fe, Ni|3447|Small deposit|Kazakhstan||68
12148713|Shandashin East|50.33|58.21|Ni, Co|3448|Small deposit|Kazakhstan||68
12148714|Qaraobinskoe|50.34|58.28|Ni, Fe|3450|Small deposit|Kazakhstan||68
12148715|Kokpety|50.29|58.30|Ni, Co|3451|Medium deposit|Kazakhstan||68
12148716|Kzylkainskoe|50.31|58.29|Ni|3452|Small deposit|Kazakhstan||68
12148717|Novo-Shandashin|50.34|58.19|Ni|3453|Medium deposit|Kazakhstan||68
12148718|Almaz-Zhemchuzhina (Kempirsai group)|50.24|58.42|Cr; Fe|3454|Large deposit|Kazakhstan||68
12148725|Bugetkol|50.59|60.89|Ni, Co|3488|Large deposit|Kazakhstan||68
12148755|Kempirsai (Bugor)|50.62|58.22|Ni, Co|3624|Medium deposit|Kazakhstan||68
12148756|Stepnin|50.31|58.22|Ni, Co|3625|Small deposit|Kazakhstan||68
12148767|Novogeorgievskoe, Tuyatash|51.49|58.10|Fe; Cr, Ni, Co|3661|Small deposit|Russia||68
12148768|Severo-Vostochnoe|51.77|60.48|Ni, Co|3662|Small deposit|Russia||68
12148769|Milyutinskoe|51.97|61.26|Ni|3663|Medium deposit|Kazakhstan||68
12148775|Molodezhnoe|50.36|58.41|Ni|3710|Small deposit|Kazakhstan||68
12148776|Shirpakain|50.36|58.45|Ni|3711|Small deposit|Kazakhstan||68
12148777|Geophizicheskoe IX (Kempirsai group)|50.36|58.51|Cr; Fe, Ni|3712|Small deposit|Kazakhstan||68
12148778|Shuulkuduk|50.35|58.40|Ni, Co; Cu|3713|Medium deposit|Kazakhstan||68
12148779|Geophizicheskoe X (Kempirsai group)|50.35|58.51|Cr; PGE|3714|Small deposit|Kazakhstan||68
12148780|Shirpakain South|50.35|58.42|Ni, Co; Cu, PGE|3715|Medium deposit|Kazakhstan||68
12148781|Geophizicheskoe XII (Kempirsai group)|50.34|58.43|Cr; Fe|3716|Large deposit|Kazakhstan||68
12148782|Blaqtai|50.34|58.35|Ni|3717|Small deposit|Kazakhstan||68
12148783|Molodezhnoe (Kempirsai group)|50.34|58.51|Cr; PGE, Cu, Ni|3718|Large deposit|Kazakhstan||68
12148784|Zharlybutak|50.33|58.40|Ni, Co; Cu, PGE|3719|Medium deposit|Kazakhstan||68
12148785|20 Let KazSSR (Kempirsai group)|50.33|58.43|Cr; Fe, PGE, Cu, Ni|3720|Medium deposit|Kazakhstan||68
12148786|Number 4 (Kempirsai group)|50.32|58.44|Cr; Fe|3721|Medium deposit|Kazakhstan||68
12148787|Dzhangiz-Agash|50.32|58.41|Ni, Co|3722|Medium deposit|Kazakhstan||68
12148788|Geophizicheskoe III (Kempirsai grou|50.32|58.45|Cr|3723|Small deposit|Kazakhstan||68
12148789|Geophizicheskoe V (Kempirsai group)|50.31|58.44|Cr|3724|Small deposit|Kazakhstan||68
12148790|Poiskovoe (Kempirsai group)|50.31|58.42|Cr; PGE, Cu, Ni|3725|Medium deposit|Kazakhstan||68
12148791|Voskhod (Kempirsai group)|50.30|58.48|Cr; PGE|3726|Medium deposit|Kazakhstan||68
12148792|Komsomolskoe (Kempirsai group)|50.30|58.44|Cr|3727|Small deposit|Kazakhstan||68
12148793|Zharlybutak South|50.30|58.38|Ni|3728|Medium deposit|Kazakhstan||68
12148794|Geophizicheskoe VI (Kempirsai group)|50.29|58.42|Cr|3729|Small deposit|Kazakhstan||68
12148795|Geophizicheskoe XIV (Kempirsai group)|50.29|58.40|Cr|3730|Large deposit|Kazakhstan||68
12148796|Geophizicheskoe II (Kempirsai group)|50.28|58.45|Cr|3731|Small deposit|Kazakhstan||68
12148797|Geophizicheskoe I (Kempirsai group)|50.28|58.45|Cr; PGE, Cu, Ni|3732|Small deposit|Kazakhstan||68
12148798|Gigant (Kempirsai group)|50.27|58.44|Cr|3733|Small deposit|Kazakhstan||68
12148799|Sputnik (Kempirsai group)|50.27|58.44|Cr|3734|Small deposit|Kazakhstan||68
12148800|Spornoe (Kempirsai group)|50.27|58.45|Cr; PGE, Cu, Ni|3735|Small deposit|Kazakhstan||68
12148801|Geophizicheskoe VII (Kempirsai group)|50.26|58.40|Cr; PGE|3736|Small deposit|Kazakhstan||68
12148802|Number 31 (Kempirsai group)|50.26|58.40|Cr|3737|Small deposit|Kazakhstan||68
12148803|Number 39 (Kempirsai group)|50.25|58.41|Cr; PGE|3738|Small deposit|Kazakhstan||68
12148804|Number 18 (Kempirsai group)|50.25|58.42|Cr; PGE|3739|Small deposit|Kazakhstan||68
12148805|Zapadnaya zalej (Kempirsai group)|50.25|58.42|Cr|3740|Small deposit|Kazakhstan||68
12148806|Number 38 (Kempirsai group)|50.25|58.43|Cr; PGE, Cu, Ni|3741|Small deposit|Kazakhstan||68
12148807|Number 21 (Kempirsai group)|50.24|58.43|Cr; PGE, Cu, Ni|3742|Medium deposit|Kazakhstan||68
12148808|Number 29a (Kempirsai group)|50.25|58.43|Cr; PGE, Cu, Ni|3743|Small deposit|Kazakhstan||68
12148809|Number 16 (Kempirsai group)|50.25|58.42|Cr; PGE, Cu, Ni|3744|Small deposit|Kazakhstan||68
12148810|Pervomai (Kempirsai group)|50.24|58.41|Cr; PGE, Cu, Ni|3745|Small deposit|Kazakhstan||68
12148811|Millionnoe (Kempirsai group)|50.25|58.40|Cr; PGE, Cu, Ni|3746|Large deposit|Kazakhstan||68
12148812|Shuulduk South|50.33|58.38|Ni, Co; Cu, PGE|3747|Medium deposit|Kazakhstan||68
12148855|Vadakojakha riv.|62.41|69.22|Ni, Cu|30||Russia||69
12148856|Niabyto lake|62.75|69.04|Ni, Cu|31||Russia||69
12148857|Dlinnoe|63.07|69.04|Ni, Cu|32||Russia||69
12148858|Dalnee|63.00|68.95|Ni, Cu|33||Russia||69
12148859|Kheiga|63.07|68.94|Ni, Cu|34||Russia||69
12148860|Soptcha-Mylk|63.22|68.93|Ni, Cu|35||Russia||69
12148861|Kheiga|63.18|68.91|Ni, Cu|36||Russia||69
12148862|Savabei|63.35|68.91|Ni, Cu|37||Russia||69
12148865|Pervoe|63.46|68.83|Ni, Cu|40||Russia||69
12148866|Khengur|63.44|68.86|Ni, Cu|41||Russia||69
12148867|Bugristy|63.40|68.84|Ni, Cu, B|42||Russia||69
12148868|Khenguryu (levoberezhye)|63.55|68.83|Ni, Cu|43||Russia||69
12148869|Talbei|63.67|69.02|Ni, Cu|45||Russia||69
12148870|Khenguryu (Centralny)|63.80|68.88|Ni, Cu|46||Russia||69
12148871|Khenguryu (Krutoi)|63.89|68.88|Ni, Cu|47||Russia||69
12148966||64.76|67.41|Ni|529||Russia||69
12148975||65.62|66.86|Cr|543||Russia||69
12148978||64.58|66.75|Cr|548||Russia||69
12148979||64.40|66.75|Cr|549||Russia||69
12148980||64.40|66.62|Cr|553||Russia||69
12148982||63.94|66.66|Cr|557||Russia||69
12148983||64.07|66.63|Cr|558||Russia||69
12148984||64.15|66.63|Cr|559||Russia||69
12148985||63.96|66.61|Cr|561||Russia||69
12148986||64.33|66.60|Cr|562||Russia||69
12148987||63.84|66.54|Cr|565||Russia||69
12148988||63.99|66.52|Cr|566||Russia||69
12148993||63.76|66.56|Cr|572||Russia||69
12148994||63.62|66.48|Cr|573||Russia||69
12148995||63.78|66.43|Cr|574||Russia||69
12149000||63.42|66.27|Cr, Au|582||Russia||69
12149001||63.42|66.22|Cr|583||Russia||69
12149002||63.27|66.19|Cr|584||Russia||69
12149003||63.31|66.16|Cr|585||Russia||69
12149017||63.05|65.82|Cr|600||Russia||69
12149018||63.23|65.88|Cr|601||Russia||69
12149019||63.13|65.93|Cr|602||Russia||69
12149020||63.04|65.91|Cr, Au|603||Russia||69
12149021||63.00|65.89|Cr, Au|604||Russia||69
12149022||63.00|65.86|Cr|605||Russia||69
12149023||62.98|65.84|Cr|606||Russia||69
12149024||62.99|65.80|Cr|607||Russia||69
12149025||62.97|65.78|Cr|608||Russia||69
12149026||62.83|65.73|Cr; Au, Pt|609||Russia||69
12149133|Jarshor, riv.|66.68|67.20|Cr|728||Russia||69
12149159|Inga-Lor-Yugan, riv.|66.81|67.37|Cr|759||Russia||69
12149164|Nyagar-Neo-Shor|66.67|67.55|Ni|764||Russia||69
12149165|Nyagar-Neo-Shor, riv.|66.74|67.52|Cr|765||Russia||69
12149166|Syum-Keu|66.72|67.47|Cr|766||Russia||69
12149167|1017.0m height|66.73|67.41|Cr|767||Russia||69
12149168|Minisei, riv.|66.45|67.31|Ni|769||Russia||69
12149274|Ekipurymin|60.07|62.11|Cu, Ni|1052||Russia||69
12149300|Isherim|59.14|61.13|Cu, Ni|1087||Russia||69
12149315|Sredne-Ronikhin|59.15|60.79|Cu, Ni|1114||Russia||69
12149317|Churol|59.08|60.69|Cu, Ni|1117||Russia||69
12149388|Zheltaya sopka|59.41|60.39|Pt|1234||Russia||69
12149416|Konzhakovski Kamen|59.18|59.63|Pt|1517||Russia||69
12149419|Kosvinskoe Plecho|59.15|59.51|Pt|1521||Russia||69
12149443|Talovskoe|60.36|58.85|Ni|1559||Russia||69
12149453|Veresovy Bor|59.27|58.87|Pt|1570||Russia||69
12149454|Svetly Bor|59.30|58.77|Pt|1571||Russia||69
12149477|Tesovskoe|58.96|58.30|Cr|1598||Russia||69
12149493|Krapivenskoe|60.95|58.17|Cr|1629||Russia||69
12149497|Mormyshnoe|60.73|58.32|Ni|1633||Russia||69
12149507|Talizkoe|61.17|58.26|Cr|1648||Russia||69
12149525|Rudnik Novoe delo|60.90|57.35|Cr|1675||Russia||69
12149527|Kurmanovskoe, Lenevskoe|61.41|57.74|Cr|1677||Russia||69
12149528|Yasashnoe|61.16|57.94|Cr|1680||Russia||69
12149529|Podkorytovskoe|61.29|57.87|Cr|1681||Russia||69
12149568|Nizhne-Alexandrovskoe|60.04|57.23|Ni|1757||Russia||69
12149571|Pervomai-Kachkin group|60.82|57.23|Cr|1761||Russia||69
12149583|Chernobrovskoe|60.22|57.67|Cr|1788||Russia||69
12149589|Korelsko-Lebyazhinskaya group|60.82|57.46|Cr|1798||Russia||69
12149590|Verkhne-Tagils|60.03|57.38|Cr|1804||Russia||69
12149593|Ashkin|59.36|57.90|Cr|1813||Russia||69
12149612|Vershina Alapaikhi|61.28|57.88|Cr|1863||Russia||69
12149613|Podenny III rudnik|61.28|57.88|Cr|1864||Russia||69
12149614|Podenny II rudnik|61.28|57.88|Cr|1865||Russia||69
12149615|Malokamenskoe, Bakanov Klyuch|61.28|57.88|Cr|1866||Russia||69
12149617|Vkraplennoe|61.41|57.74|Cr|1825||Russia||69
12149626|Gorkorechenskoe|60.55|55.92|Cr|2010||Russia||69
12149627|Kyshtym 26|60.45|55.77|Cr|2015||Russia||69
12149628|Beloe Ozero|60.40|55.63|Ni|2016||Russia||69
12149629|Svetlooserskoe|60.39|55.59|Ni|2017||Russia||69
12149630|Kyshtym 307, 306|60.29|55.49|Cr|2019||Russia||69
12149654|Birsa|59.29|54.54|Ni|2124||Russia||69
12149656|Ushkovskoe|59.35|54.45|Cr|2126||Russia||69
12149659|Sharbashin|59.63|54.58|Cr|2132||Russia||69
12149671|Bairamgulov|59.14|54.04|Cr|2158||Russia||69
12149672|Amangildy|58.87|54.04|Cr|2161||Russia||69
12149683|Klyuchevskoe|58.00|53.59|Cr|2208||Russia||69
12149684|Saksei|58.02|53.52|Cr|2216||Russia||69
12149685|Shatranov|58.08|53.53|Cr|2217||Russia||69
12149686|Ashkarka I, II|57.70|53.43|Cr|2223||Russia||69
12149700|Fershampenuas|59.92|53.49|Cr|2287||Russia||69
12149701|Olginskoe|59.90|53.43|Cr|2288||Russia||69
12149706|Smolinskaya group|60.08|53.78|Ni|2293||Russia||69
12149707|Uspenskoe|60.70|53.46|Cr|2295||Russia||69
12149716|Varshavskoe|60.49|52.78|Cr|2335||Russia||69
12149731|Brientskoe|59.52|52.13|Ni, Co|2397||Russia||69
12149732|Mogutovskoe II|60.34|52.61|Cr|2403||Russia||69
12149733|Mogutovskoe I|60.38|52.54|Cr|2405||Russia||69
12149735|Zhetygara II|61.23|52.18|Cr|2415||Kazakhstan||69
12149766|Vysota 398.3|57.60|51.69|Cr|3012||Russia||69
12149768|Churaev|57.60|51.60|Cr|3015||Russia||69
12149773|Yuzhnoe|58.19|51.47|Ni, Co|3023||Russia||69
12149778|Novorakityanskoe|57.55|51.48|Cr|3036||Russia||69
12149786|Nizhnezauralskoe|58.16|51.12|Cr|3050||Russia||69
12149797|Nikolskoe|58.07|51.92|Ni|3066||Russia||69
12149837|Anikhovskoe|60.17|51.49|Ni, Co|3128||Russia||69
12149844|Bratslavski massiv|60.34|51.65|Cr|3137||Russia||69
12149845|Podol'skoe East|60.45|51.73|Ni, Co|3138||Kazakhstan||69
12149858|Kundybai|60.73|51.71|Cr|3165||Kazakhstan||69
12149861|Sasyksai|60.62|51.36|Ni, Co|3170||Russia||69
12149862|Qarashakol|60.98|51.26|Ni, Co|3171||Russia||69
12149866|Aqkargin|61.14|51.46|Cr|3180||Kazakhstan||69
12149874|Qara-Mola|61.36|51.61|Ni|3192||Kazakhstan||69
12149875|Aqkargin North|61.13|51.54|Cr|3193||Kazakhstan||69
12149880|Milyutinskoe|61.23|51.93|Cr|3200||Kazakhstan||69
12149883|Mechetny uchastok|61.53|51.95|Ni|3203||Kazakhstan||69
12149951|Qarasui|60.70|51.16|Ni|3296||Russia||69
12149955|Shelkarskoe|60.95|50.80|Ni, Co|3302||Russia||69
12149956|Zhelty-Sai|60.57|50.65|Ni, Co|3303||Russia||69
12149957|Yegakarin|60.65|50.78|Ni, Co|3304||Russia||69
12149958|Zhelty-Sai (Limannoe)|60.38|50.75|Ni, Co|3305||Russia||69
12149969|Kotansin West|59.99|50.97|Ni, Co|3328||Russia||69
12149970|Okoloprudnoe|60.06|50.94|Ni, Co|3329||Russia||69
